Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
0136-IFMYD,Male,71,1,0,Los Angeles,90001,33.97361755371094,-118.2490234375,1,69,None,1,18.40999984741211,1,1,Fiber Optic,17,0,1,1,1,1,1,0,1,Two Year,1,Bank Withdrawal,109.94999694824219,7634.25,0,0,1270.2900390625,8904.5400390625,Stayed,NULL,NULL
0137-OCGAB,Female,25,0,0,Fairfield,94533,38.28713607788086,-122.02710723876953,0,1,Offer E,1,1.2300000190734863,1,1,Fiber Optic,69,0,1,0,0,0,0,0,1,Month-to-Month,1,Mailed Check,80.19999694824219,80.19999694824219,0,0,1.2300000190734863,81.43000030517578,Churned,Price,Lack of affordable download/upload speed
0137-UDEUO,Female,24,0,0,Stockton,95204,37.9744987487793,-121.31956481933594,0,3,Offer E,1,25.75,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Credit Card,19.850000381469727,63.75,0,0,77.25,141,Churned,Price,Long distance charges
0139-IVFJG,Female,19,1,0,Temecula,92592,33.50725555419922,-117.02947235107422,10,2,None,1,4.650000095367432,0,1,Fiber Optic,53,1,1,0,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,90.3499984741211,190.5,0,0,9.300000190734863,199.8000030517578,Joined,NULL,NULL
0141-YEAYS,Female,77,0,0,Fallbrook,92028,33.36257553100586,-117.29964447021484,0,27,None,1,2.9700000286102295,1,1,Fiber Optic,4,0,1,1,0,0,0,0,1,Two Year,1,Bank Withdrawal,86.44999694824219,2401.050048828125,0,0,80.19000244140625,2481.239990234375,Stayed,NULL,NULL
0142-GVYSN,Male,57,0,0,Randsburg,93554,35.405723571777344,-117.77335357666016,0,26,Offer C,1,13.34000015258789,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,1,Bank Withdrawal,20.299999237060547,511.25,0,0,346.8399963378906,858.0900268554688,Stayed,NULL,NULL
0147-ESWWR,Female,73,1,0,Atascadero,93422,35.45391082763672,-120.69461059570312,9,39,None,1,20.149999618530273,1,1,Fiber Optic,21,0,0,0,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,101.25,3949.14990234375,0,0,785.8499755859375,4735,Stayed,NULL,NULL
0148-DCDOS,Male,41,0,0,Planada,95365,37.3297233581543,-120.306396484375,0,25,None,1,34.880001068115234,1,1,Fiber Optic,8,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.69999694824219,2362.10009765625,0,0,872,3234.10009765625,Churned,Competitor,Competitor had better devices
0151-ONTOV,Female,43,0,0,Moorpark,93021,34.31294631958008,-118.85816955566406,0,1,Offer E,1,39.810001373291016,0,1,Fiber Optic,23,0,0,0,0,0,0,0,1,Month-to-Month,0,Mailed Check,70.9000015258789,70.9000015258789,0,0,39.810001373291016,110.70999908447266,Churned,Competitor,Competitor had better devices
0156-FVPTA,Male,48,1,0,Solvang,93463,34.62439727783203,-120.13787841796875,1,22,Offer D,1,27.239999771118164,0,1,DSL,21,1,0,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,54.20000076293945,1152.699951171875,0,0,599.280029296875,1751.97998046875,Churned,Attitude,Attitude of service provider
0164-APGRB,Female,56,0,0,Calistoga,94515,38.62961959838867,-122.59321594238281,0,72,Offer A,1,48.369998931884766,1,1,Fiber Optic,5,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,114.9000015258789,8496.7001953125,0,0,3482.639892578125,11979.33984375,Stayed,NULL,NULL
0164-XAIRP,Female,51,0,0,La Mirada,90638,33.90204620361328,-118.00896453857422,0,24,None,1,10.640000343322754,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,1,Bank Withdrawal,19.549999237060547,470.20001220703125,0,0,255.36000061035156,725.5599975585938,Stayed,NULL,NULL
0168-XZKBB,Female,34,1,0,Boron,93516,34.95703125,-117.73045349121094,8,19,None,1,7.840000152587891,1,1,Fiber Optic,16,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,86.8499984741211,1564.4000244140625,0,0,148.9600067138672,1713.3599853515625,Stayed,NULL,NULL
0174-QRVVY,Male,21,1,2,San Marcos,92078,33.11902618408203,-117.1660385131836,2,71,None,1,9.199999809265137,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,0,Credit Card,25.350000381469727,1847.550048828125,0,0,653.2000122070312,2500.75,Stayed,NULL,NULL
0177-PXBAT,Male,78,1,0,Desert Center,92239,33.88960647583008,-115.25701141357422,7,33,None,1,25.149999618530273,1,1,Fiber Optic,20,1,0,1,1,1,1,0,1,One Year,1,Bank Withdrawal,109.9000015258789,3694.699951171875,0,0,829.9500122070312,4524.64990234375,Stayed,NULL,NULL
0178-CIIKR,Female,60,0,0,Crows Landing,95313,37.435665130615234,-121.04905700683594,0,3,None,1,2.690000057220459,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Credit Card,19.950000762939453,58,0,0,8.069999694824219,66.06999969482422,Joined,NULL,NULL
0178-SZBHO,Male,54,1,1,Tuolumne,95379,37.93976974487305,-120.18800354003906,7,47,None,1,1.090000033378601,1,1,Fiber Optic,13,0,1,0,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,87.19999694824219,4017.449951171875,0,0,51.22999954223633,4068.679931640625,Stayed,NULL,NULL
0181-RITDD,Male,42,1,3,San Diego,92120,32.807865142822266,-117.06098937988281,2,62,None,1,1.7599999904632568,0,1,Fiber Optic,20,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,108.1500015258789,6825.64990234375,0,0,109.12000274658203,6934.77001953125,Stayed,NULL,NULL
0186-CAERR,Male,22,0,0,Auburn,95603,38.912879943847656,-121.082763671875,0,71,None,1,2.880000114440918,1,1,Fiber Optic,48,1,1,1,1,1,1,1,1,One Year,1,Bank Withdrawal,116.30000305175781,8309.5498046875,0,0,204.47999572753906,8514.0302734375,Stayed,NULL,NULL
0187-QSXOE,Male,71,1,0,Fresno,93725,36.62363052368164,-119.74132537841797,8,7,None,1,41.970001220703125,0,1,Fiber Optic,11,0,0,0,0,1,1,1,1,Two Year,1,Bank Withdrawal,89,605.4500122070312,0,0,293.7900085449219,899.239990234375,Stayed,NULL,NULL
0187-WZNAB,Female,56,1,2,Del Rey,93616,36.65746307373047,-119.59529113769531,6,27,Offer C,1,46.65999984741211,0,1,Fiber Optic,28,1,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,74.4000015258789,1972.3499755859375,0,0,1259.8199462890625,3232.169921875,Stayed,NULL,NULL
0188-GWFLE,Male,33,0,0,Redwood City,94065,37.527496337890625,-122.23094177246094,0,2,None,1,1.809999942779541,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Credit Card,20.049999237060547,33.70000076293945,0,0,3.619999885559082,37.31999969482422,Joined,NULL,NULL
0191-EQUUH,Female,32,0,3,Landers,92285,34.34173583984375,-116.53941345214844,0,25,Offer C,0,NULL,NULL,1,Cable,75,1,0,0,1,0,0,0,1,Two Year,0,Bank Withdrawal,35.04999923706055,844.4500122070312,0,0,0,844.4500122070312,Stayed,NULL,NULL
0191-ZHSKZ,Male,80,0,0,Hawthorne,90250,33.91477584838867,-118.34808349609375,0,30,None,1,38.61000061035156,0,1,DSL,5,1,1,0,0,1,1,0,1,One Year,1,Bank Withdrawal,74.75,2111.300048828125,0,0,1158.300048828125,3269.60009765625,Stayed,NULL,NULL
0193-ESZXP,Female,73,1,0,Oceano,93445,35.059696197509766,-120.60474395751953,1,58,None,1,16.940000534057617,0,1,Fiber Optic,19,1,1,0,1,1,1,1,1,One Year,1,Credit Card,105.5,6205.5,0,0,982.52001953125,7188.02001953125,Churned,Attitude,Attitude of support person
0195-IESCP,Male,26,1,0,Armona,93202,36.31597900390625,-119.71085357666016,1,10,Offer D,1,2.0199999809265137,1,1,Fiber Optic,82,0,0,0,0,0,1,1,0,Month-to-Month,1,Bank Withdrawal,85.25,855.2999877929688,0,100,20.200000762939453,975.5,Churned,Competitor,Competitor offered more data
0196-JTUQI,Female,59,0,0,Clarksburg,95612,38.384647369384766,-121.57869720458984,0,9,None,1,9.270000457763672,1,1,Fiber Optic,28,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,75.19999694824219,633.8499755859375,0,0,83.43000030517578,717.280029296875,Stayed,NULL,NULL
0196-VULGZ,Female,78,1,0,Irvine,92620,33.71613693237305,-117.75257110595703,1,6,None,1,28.709999084472656,1,1,Fiber Optic,17,0,0,0,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,84.3499984741211,474.8999938964844,0,0,172.25999450683594,647.1599731445312,Churned,Other,Deceased
0197-PNKNK,Female,47,1,1,Scotts Valley,95066,37.07017517089844,-122.01007843017578,7,69,None,1,38.91999816894531,1,1,Fiber Optic,16,1,0,1,0,0,0,0,0,One Year,0,Bank Withdrawal,84.44999694824219,5848.60009765625,0,40,2685.47998046875,8574.080078125,Stayed,NULL,NULL
0201-MIBOL,Female,68,0,0,Salida,95368,37.71315383911133,-121.08738708496094,0,66,None,1,10.449999809265137,1,1,Fiber Optic,20,1,0,0,0,1,1,1,1,Two Year,1,Bank Withdrawal,102.4000015258789,6471.85009765625,0,0,689.7000122070312,7161.5498046875,Stayed,NULL,NULL
0201-OAMXR,Female,30,0,0,Mckinleyville,95519,40.96501159667969,-124.0152587890625,0,70,Offer A,1,10.210000038146973,1,1,Fiber Optic,52,1,1,1,1,1,1,1,1,One Year,0,Credit Card,115.55000305175781,8127.60009765625,0,0,714.7000122070312,8842.2998046875,Churned,Dissatisfaction,Network reliability
0203-HHYIJ,Male,62,0,0,Atherton,94027,37.454925537109375,-122.20317077636719,0,25,Offer C,1,5.570000171661377,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,0,Bank Withdrawal,25.299999237060547,676.3499755859375,0,0,139.25,815.5999755859375,Churned,Price,Long distance charges
0206-OYVOC,Female,52,1,2,Huntington Beach,92649,33.72191619873047,-118.0432357788086,1,46,Offer B,1,24.329999923706055,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,1,Credit Card,19.25,864.2000122070312,0,0,1119.1800537109375,1983.3800048828125,Stayed,NULL,NULL
0206-TBWLC,Female,63,1,0,Calimesa,92320,33.9827880859375,-117.05762481689453,7,54,Offer B,1,11.399999618530273,1,1,Fiber Optic,26,1,1,1,1,1,1,1,1,One Year,1,Credit Card,114.6500015258789,6049.5,0,0,615.5999755859375,6665.10009765625,Stayed,NULL,NULL
0207-MDKNV,Female,54,0,0,Daly City,94014,37.69156265258789,-122.44520568847656,0,15,None,1,22.389999389648438,0,1,Fiber Optic,7,1,0,1,1,1,1,1,1,Month-to-Month,0,Bank Withdrawal,105.0999984741211,1582.75,0,0,335.8500061035156,1918.5999755859375,Churned,Competitor,Competitor made better offer
0208-BPQEJ,Female,48,1,1,Middletown,95461,38.787445068359375,-122.58674621582031,0,12,Offer D,1,8.25,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Bank Withdrawal,19.399999618530273,198.10000610351562,0,0,99,297.1000061035156,Stayed,NULL,NULL
0212-ISBBF,Female,51,0,0,Berkeley,94705,37.8588981628418,-122.24050903320312,0,22,None,0,NULL,NULL,1,Cable,22,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,50.349998474121094,1098.8499755859375,0,0,0,1098.8499755859375,Stayed,NULL,NULL
0214-JHPFW,Female,22,1,0,Lost Hills,93249,35.63771438598633,-119.89306640625,9,70,None,0,NULL,NULL,1,Cable,85,0,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,57.79999923706055,4039.300048828125,1.0099999904632568,0,0,4038.2900390625,Stayed,NULL,NULL
0215-BQKGS,Male,52,0,0,Garden Grove,92844,33.766475677490234,-117.96979522705078,0,30,Offer C,1,24.729999542236328,0,1,Fiber Optic,20,1,1,1,0,0,0,0,0,Month-to-Month,1,Credit Card,84.30000305175781,2438.60009765625,0,130,741.9000244140625,3310.5,Stayed,NULL,NULL
0218-QNVAS,Male,22,1,1,Indio,92203,33.75293731689453,-116.23005676269531,1,71,Offer A,1,28.34000015258789,1,1,Fiber Optic,59,0,1,0,0,1,1,1,1,One Year,0,Bank Withdrawal,100.55000305175781,7113.75,16.989999771118164,0,2012.1400146484375,9108.900390625,Stayed,NULL,NULL
0219-QAERP,Male,33,1,0,Oxnard,93033,34.1566276550293,-119.11721801757812,2,30,None,1,9.8100004196167,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,0,Credit Card,19.799999237060547,576.6500244140625,0,0,294.29998779296875,870.9500122070312,Stayed,NULL,NULL
0219-YTZUE,Male,26,1,0,San Diego,92122,32.85723114013672,-117.20977020263672,5,4,Offer E,1,28.770000457763672,1,1,Fiber Optic,19,0,1,1,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,84.80000305175781,371.8999938964844,0,0,115.08000183105469,486.9800109863281,Churned,Competitor,Competitor made better offer
0220-EBGCE,Male,58,0,0,Escondido,92027,33.141265869140625,-116.96722412109375,0,2,Offer E,1,14.140000343322754,0,1,Fiber Optic,28,0,0,1,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,85.8499984741211,167.3000030517578,0,0,28.280000686645508,195.5800018310547,Churned,Competitor,Competitor made better offer
0221-NAUXK,Male,22,0,1,Moreno Valley,92553,33.92314910888672,-117.24493408203125,0,10,None,1,7.860000133514404,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,1,Bank Withdrawal,19.950000762939453,219.5,0,0,78.5999984741211,298.1000061035156,Stayed,NULL,NULL
0221-WMXNQ,Male,66,0,0,Chino,91710,33.99064636230469,-117.66302490234375,0,4,Offer E,1,36.400001525878906,0,1,Fiber Optic,29,1,0,0,0,0,0,0,1,One Year,0,Bank Withdrawal,75.3499984741211,273.3999938964844,0,0,145.60000610351562,419,Stayed,NULL,NULL
0222-CNVPT,Male,69,0,0,Sacramento,95820,38.53507995605469,-121.44414520263672,0,52,Offer B,0,NULL,NULL,1,DSL,19,1,0,0,0,1,1,1,1,Two Year,1,Credit Card,48.79999923706055,2555.050048828125,0,0,0,2555.050048828125,Stayed,NULL,NULL
0224-HJAPT,Male,25,0,0,San Diego,92117,32.8250846862793,-117.19942474365234,0,5,None,1,22.010000228881836,1,1,Cable,85,0,0,0,0,0,0,1,1,Month-to-Month,0,Bank Withdrawal,47.150001525878906,223.14999389648438,0,0,110.05000305175781,333.20001220703125,Churned,Competitor,Competitor made better offer
0224-NIJLP,Male,30,1,3,Turlock,95380,37.474395751953125,-120.87591552734375,1,8,Offer E,1,2.869999885559082,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,0,Credit Card,20.149999618530273,165.5,0,0,22.959999084472656,188.4600067138672,Stayed,NULL,NULL
0224-RLWWD,Female,73,0,0,Calexico,92231,32.69065475463867,-115.43122863769531,0,2,Offer E,1,23.90999984741211,0,1,Cable,22,0,0,0,0,0,0,0,1,One Year,1,Bank Withdrawal,44.29999923706055,89.30000305175781,0,0,47.81999969482422,137.1199951171875,Joined,NULL,NULL
0225-ZORZP,Male,46,0,0,Groveland,95321,37.90296936035156,-119.66754150390625,0,3,Offer E,1,13.720000267028809,0,1,Fiber Optic,26,0,1,0,0,0,1,1,1,Month-to-Month,0,Bank Withdrawal,84.30000305175781,235.0500030517578,0,0,41.15999984741211,276.2099914550781,Joined,NULL,NULL
0228-MAUWC,Male,40,0,0,Los Gatos,95033,37.160194396972656,-121.94561004638672,0,19,Offer D,1,11.850000381469727,1,1,DSL,18,0,0,1,1,0,0,0,1,Month-to-Month,0,Bank Withdrawal,59.54999923706055,1144.5999755859375,0,0,225.14999389648438,1369.75,Stayed,NULL,NULL
0229-LFJAF,Male,53,0,0,Clovis,93611,36.91765213012695,-119.59375762939453,0,72,Offer A,1,3.6600000858306885,1,1,DSL,13,1,1,1,1,0,0,0,1,Two Year,0,Bank Withdrawal,69.6500015258789,4908.25,0,0,263.5199890136719,5171.77001953125,Stayed,NULL,NULL
0230-UBYPQ,Male,76,1,0,Hyampom,96046,40.64802551269531,-123.465087890625,2,63,Offer B,0,NULL,NULL,1,DSL,7,1,0,0,1,0,0,0,1,One Year,0,Bank Withdrawal,36.099998474121094,2298.89990234375,0,0,0,2298.89990234375,Stayed,NULL,NULL
0230-WEQUW,Male,38,1,0,Woodland Hills,91364,34.15373229980469,-118.5934066772461,1,66,None,0,NULL,NULL,1,DSL,29,1,1,1,1,1,0,0,1,Two Year,1,Bank Withdrawal,56.599998474121094,3789.199951171875,0,0,0,3789.199951171875,Stayed,NULL,NULL
0231-LXVAP,Male,23,0,0,Temecula,92592,33.50725555419922,-117.02947235107422,0,1,None,1,44.560001373291016,0,1,Fiber Optic,27,0,0,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,75.9000015258789,75.9000015258789,0,0,44.560001373291016,120.45999908447266,Churned,Competitor,Competitor made better offer
0233-FTHAV,Female,24,0,0,Livingston,95334,37.36198806762695,-120.7483901977539,0,60,None,1,15.289999961853027,1,1,Fiber Optic,48,0,0,1,0,0,0,0,1,One Year,1,Bank Withdrawal,79.19999694824219,4765,0,0,917.4000244140625,5682.39990234375,Stayed,NULL,NULL
0234-TEVTT,Female,43,1,3,Tulare,93274,36.18547058105469,-119.375244140625,3,48,None,0,NULL,NULL,1,DSL,22,1,0,1,0,0,1,1,1,One Year,0,Credit Card,45,2196.300048828125,0,0,0,2196.300048828125,Stayed,NULL,NULL
0235-KGSLC,Female,45,0,0,Buellton,93427,34.63136291503906,-120.23822021484375,0,1,Offer E,1,33.34000015258789,0,1,Fiber Optic,4,0,0,1,0,1,0,0,1,Month-to-Month,1,Credit Card,85.55000305175781,85.55000305175781,0,0,33.34000015258789,118.88999938964844,Churned,Other,Moved
0236-HFWSV,Male,49,0,0,Palmdale,93552,34.55771255493164,-118.0294418334961,0,15,None,1,48.93000030517578,1,1,Fiber Optic,15,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,93.3499984741211,1444.6500244140625,0,0,733.9500122070312,2178.60009765625,Churned,Competitor,Competitor had better devices
0237-YFUTL,Female,62,1,0,Midway City,92655,33.74443817138672,-117.98587799072266,4,50,Offer B,1,34.56999969482422,1,1,Fiber Optic,13,1,1,0,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,109.6500015258789,5405.7998046875,0,0,1728.5,7134.2998046875,Stayed,NULL,NULL
0238-WHBIQ,Male,25,1,1,Folsom,95630,38.672637939453125,-121.14739990234375,10,72,Offer A,1,33.75,1,1,Cable,30,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,89.69999694824219,6339.2998046875,0,0,2430,8769.2998046875,Stayed,NULL,NULL
0239-OXEXL,Female,37,0,0,Oakland,94619,37.78718566894531,-122.14633178710938,0,46,None,1,43.27000045776367,1,1,Fiber Optic,21,1,1,0,0,0,0,0,0,Month-to-Month,0,Credit Card,84.25,3847.60009765625,0,100,1990.4200439453125,5938.02001953125,Stayed,NULL,NULL
0244-LGNFY,Female,35,1,1,San Anselmo,94960,37.99272155761719,-122.57502746582031,4,72,None,1,30,1,1,DSL,19,1,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,92.6500015258789,6733,0,0,2160,8893,Stayed,NULL,NULL
0247-SLUJI,Male,37,1,3,Duarte,91010,34.145694732666016,-117.95982360839844,2,1,None,1,34.279998779296875,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Credit Card,19.700000762939453,19.700000762939453,0,0,34.279998779296875,53.97999954223633,Joined,NULL,NULL
0248-IPDFW,Female,19,0,0,Lake Elsinore,92530,33.65542221069336,-117.39175415039062,0,1,None,1,29.1299991607666,1,1,Cable,51,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,50.099998474121094,50.099998474121094,0,0,29.1299991607666,79.2300033569336,Joined,NULL,NULL
0248-PGHBZ,Female,69,0,0,San Clemente,92672,33.42948913574219,-117.60942840576172,0,67,Offer A,1,2.569999933242798,0,1,Fiber Optic,21,1,1,0,1,1,0,0,1,Two Year,1,Bank Withdrawal,92.44999694824219,6140.85009765625,0,0,172.19000244140625,6313.0400390625,Stayed,NULL,NULL
0253-ZTEOB,Female,44,1,1,Los Angeles,90004,34.07625961303711,-118.31071472167969,5,48,None,1,8.9399995803833,1,1,DSL,27,0,1,0,1,1,1,1,1,Two Year,0,Bank Withdrawal,79.6500015258789,3870.300048828125,0,0,429.1199951171875,4299.419921875,Stayed,NULL,NULL
0254-FNMCI,Female,19,0,0,Downey,90241,33.94088363647461,-118.12863159179688,0,72,None,1,41.90999984741211,0,1,Fiber Optic,73,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,109.9000015258789,7624.2001953125,0,0,3017.52001953125,10641.7197265625,Stayed,NULL,NULL
0254-KCJGT,Male,64,1,0,Bodega Bay,94923,38.377166748046875,-123.03795623779297,6,52,Offer B,1,41.34000015258789,1,1,Cable,24,1,1,1,1,0,1,1,1,One Year,1,Credit Card,81.4000015258789,4354.4501953125,0,0,2149.679931640625,6504.1298828125,Stayed,NULL,NULL
0254-WWRKD,Female,44,1,3,Challenge,95925,39.461769104003906,-121.1958236694336,1,67,Offer A,1,46.900001525878906,0,1,Cable,28,0,1,0,0,0,0,0,1,One Year,0,Credit Card,50.54999923706055,3431.75,0,0,3142.300048828125,6574.0498046875,Stayed,NULL,NULL
0256-LTHVJ,Female,58,1,0,Ludlow,92338,34.70276641845703,-116.09337615966797,1,28,Offer C,1,16.850000381469727,0,1,Fiber Optic,13,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,81.05000305175781,2227.10009765625,0,0,471.79998779296875,2698.89990234375,Churned,Competitor,Competitor had better devices
0257-KXZGU,Female,29,1,1,Santa Clara,95051,37.34812927246094,-121.98468780517578,9,32,Offer C,1,33.279998779296875,1,1,DSL,51,0,1,1,0,0,0,1,1,Month-to-Month,0,Bank Withdrawal,62.45000076293945,2045.550048828125,0,0,1064.9599609375,3110.510009765625,Stayed,NULL,NULL
0257-ZESQC,Female,80,1,0,Perris,92571,33.82828903198242,-117.20166778564453,2,27,None,1,7.019999980926514,0,1,Cable,25,1,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,75.19999694824219,1929.3499755859375,0,0,189.5399932861328,2118.889892578125,Churned,Attitude,Attitude of support person
0258-NOKBL,Male,22,0,0,Fortuna,95540,40.584991455078125,-124.12150573730469,0,3,None,1,31.479999542236328,0,1,Fiber Optic,73,0,1,1,0,0,1,1,1,Month-to-Month,0,Bank Withdrawal,90.4000015258789,268.45001220703125,0,0,94.44000244140625,362.8900146484375,Joined,NULL,NULL
0259-GBZSH,Male,22,0,0,San Diego,92122,32.85723114013672,-117.20977020263672,0,2,Offer E,1,40.43000030517578,1,1,Cable,27,0,0,0,0,1,0,1,1,Month-to-Month,1,Bank Withdrawal,85.6500015258789,181.5,0,0,80.86000061035156,262.3599853515625,Churned,Competitor,Competitor made better offer
0260-ZDLGK,Female,50,0,2,San Dimas,91773,34.10211944580078,-117.8155288696289,0,9,None,1,35.4900016784668,0,1,Cable,11,0,0,1,1,1,1,1,1,Month-to-Month,1,Credit Card,72.9000015258789,651.4000244140625,0,0,319.4100036621094,970.8099975585938,Churned,Competitor,Competitor made better offer
0263-FJTQO,Male,53,1,2,Rescue,95672,38.72432327270508,-120.9912338256836,10,50,Offer B,1,44.4900016784668,1,1,Cable,28,1,0,0,1,1,0,0,1,Two Year,1,Credit Card,70.5,3486.64990234375,0,0,2224.5,5711.14990234375,Stayed,NULL,NULL
0264-CNITK,Female,45,1,2,Clio,96106,39.74580383300781,-120.58087921142578,1,71,None,1,31.030000686645508,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,0,Bank Withdrawal,20.100000381469727,1389.5999755859375,0,0,2203.1298828125,3592.72998046875,Stayed,NULL,NULL
0265-EDXBD,Male,76,1,0,San Diego,92122,32.85723114013672,-117.20977020263672,2,32,Offer C,1,47.34000015258789,1,1,Fiber Optic,10,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.9000015258789,2303.35009765625,0,0,1514.8800048828125,3818.22998046875,Churned,Attitude,Attitude of support person
0265-PSUAE,Female,57,1,3,Lotus,95651,38.815513610839844,-120.91699981689453,10,16,Offer D,1,27.270000457763672,0,1,Fiber Optic,76,1,0,1,0,1,1,1,1,Month-to-Month,0,Bank Withdrawal,100.69999694824219,1522.699951171875,0,0,436.32000732421875,1959.02001953125,Stayed,NULL,NULL
0266-CLZKZ,Female,45,1,3,San Marcos,92078,33.11902618408203,-117.1660385131836,8,67,Offer A,1,17.790000915527344,1,1,Fiber Optic,22,0,0,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,105.6500015258789,6717.89990234375,0,0,1191.9300537109375,7909.830078125,Stayed,NULL,NULL
0266-GMEAO,Male,43,1,1,Lompoc,93436,34.60105514526367,-120.38291931152344,1,72,None,1,15.9399995803833,1,1,Fiber Optic,13,1,1,1,1,1,1,1,1,Two Year,1,Credit Card,114.30000305175781,8058.5498046875,0,0,1147.6800537109375,9206.23046875,Stayed,NULL,NULL
0268-QKIWO,Female,41,0,0,Pilot Hill,95664,38.80373001098633,-121.0438003540039,0,3,Offer E,1,24.6299991607666,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Bank Withdrawal,19.75,58.849998474121094,0,0,73.88999938964844,132.74000549316406,Churned,Attitude,Attitude of support person
